Contractor,Contract_Number,Effective_Date,Contract Line Item Number (CLIN),UNSPSC Code (Version 11),ManufacturerPartNumber,Manufacturer,SKU_Item_num,Item_Name,Item_Description,Unit_of_Measure,Quantity_in_Unit_of_Measure,List_Price_MSRP,Contract_Unit_Price,Contract_Discount,Front_End_Category,Category,SubCategory,NewImageName,AmazonProductID,IS DUPLICATE,defaultImageId
NWN,1-13-70-01A,9/15/2016,500-C,43211507,T6V34UP,HP,T6V34UP,HP EliteOne 800 G2 AIO Business PC,"800G2 All In One Desktop, HP EliteOne 800 G2
23-in Touch All-in-One PC, ENERGY STAR Qualified Label, Microsoft Windows 7 Professional 64, Intel Core i5-6500 3.2G 6M 2133 4C CPU, 4GB DDR4-2133 SODIMM (1x4GB) RAM, 500GB 7200 RPM SATA 2.5 1st HDD, HP
USB Business Slim Keyboard, HP USB Mouse, 9.5mm Slim 800 G2 AIO SuperMulti DVD ODD, No Included Media Card Reader, 3/3/3 (material/labor/onsite) AiO Warranty US, HP Adjustable Height St 8/7/6/4 G2 AIOs, HP EliteOne 800 G2 AiO Country Kit US, Certified for Skype for Business Label",each,1,1661,830.5,0.5,Desktop,All In One Configuration,Core All-in-One Desktop,6532,B01JLG3ECO,,6532
TIG,1-13-70-01B,5/5/2016,1801a,,TD2220,VIEWSONIC,TD2220,"22"" Touchscreen monitor","22"" Touchscreen monitor",EACH,1,445,302.6,0.32,Accessories,MONITOR OPTION UPGRADES,Monitor Options Upgrades,6532,B009F1IKFC,,6532
TIG,1-13-70-02B,11/4/2016,3001,81110000,TIG-AIN-NBK,TIG,TIG-AIN-NBK,Asset Information via Internet,Asset Information via Internet,EACH,1,910,468.73,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,N/A,,6532
TIG,1-13-70-02B,11/4/2016,3003,81110000,TIG-DIS-NBK,TIG,TIG-DIS-NBK,Take-Back Services,Take-Back Services,EACH,1,867.86,442.1,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,N/A,,6532
TIG,1-13-70-02B,11/4/2016,*Non-Core,81110000,TIG-DLG-NBK,TIG,TIG-DLG-NBK,Deployments & Logistics Services,Deployments & Logistics Services,EACH,1,825.71,415.47,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,N/A,,6532
TIG,1-13-70-02B,11/4/2016,3006,81110000,TIG-IMG-NBK,TIG,TIG-IMG-NBK,Imaging,Imaging,EACH,1,783.57,388.84,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,N/A,,6532
TIG,1-13-70-02B,11/4/2016,3002,81110000,TIG-ATG-NBK,TIG,TIG-ATG-NBK,Asset Tagging Services - Customer Provided Tags,Asset Tagging Services - Customer Provided Tags,EACH,1,741.43,362.21,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,N/A,,6532
TIG,1-13-70-05,10/24/2016,105b,43211900,VG2847SMH,VIEWSONIC,VG2847SMH,"VIEWSONIC 28"" Widescreen Monitor","28"" Widescreen Monitor",EACH,1,552,375.36,0.32,Accessories,CONFIGURATION (HARDWARE),"28 inch Widescreen
MONITOR",6532,B00SZ4GJIU,,6532
NWN,1-13-70-01A,9/15/2016,1030,43211902,VN567AA,HP,VN567AA,Display port cable kit,Display port cable kit,each,1,25,10,0.6,Accessories,Options / Upgrades,Options Upgrades,6532,B008L3091I,,6532
NWN,1-13-70-01A,9/15/2016,102-B,43211507,W3U92UP,HP,W3U92UP,HP EliteDesk 800 G2 SFF Business PC,"Standard Desktop 800G2 SFF, HP EliteDesk 800
G2 SFF Business PC, Single Unit (SFF) Packaging, ENERGY STAR Qualified Label HP EliteDesk 800 SFF Platinum G2 Chassis
Microsoft Windows 7 Professional 64, Intel Core i5-6500 3.2G 6M 2133 4C CPU, 4GB DDR4-2133 (1x4GB) RAM, 500GB 7200 RPM SATA 6G 3.5
HDD, HP USB Business Slim Keyboard, HP USB Mouse, 9.5mm Slim Desktop SuperMulti DVDRW ODD, 3/3/3 (material/labor/onsite) SFF/ST Warranty US
HP EliteDesk 800 Country Kit US, Intel Inside
Core i5 SFF Label",each,1,983,491.5,0.5,Desktop,Standard Desktop Configuration,Core Standard Desktop,6532,B01N3U369T,,6532
NWN,1-13-70-02A,8/5/2015,101,43211500,W8E24UP,HP,W8E24UP,HP ProBook 640 G2,"HP IDS UMA HM76 noWWAN 640 G2 BNBPC, Win 7 Professional 64, Intel Core i5-6200 Dual Core, No Webcam, 14 LED HD SVA AG, 4GB 1600MHz 2133 DDR4, 500GB 7200RPM, TP 640 G1, 3 Cell 55 WHr, No Finger Print
Reader, DVD+/-RW SM DL UB, MDC v.92 Modem, Intel 6235 abgn 2x2 WW, Bluetooth 4.0, No WWAN Module, 3/3/0 Warranty, NO vPro AMT supported Feature, eStar IOPT Module, 65W Hardware Kit, Core i5-G6 Label, MS Win7 Logo BLU Label, HP 3y NextBusDayOnsite Notebook Only SVC",Each,,1325,689,0.48,Laptops,Standard Laptop Configuration,Core Standard Laptop,6532,B01ABT5BDU,,6532
NWN,1-13-70-02A,8/5/2015,302,43211500,W8E26UP,HP,W8E26UP,HP Powerbook 820 G3,"Powerbook 820 G3 I5,  UMA i5-6300U, Win 7 Pro 64 US, No Webcam, 12.5 inch LED HD SVA Anti-Glare (1366x768), 4GB (1x4GB) 2133 DDR4, 128GB
M2 SATA-3 Three Layer Cell Solid State Drive, No Near Field Communication, Intel 8260 ac 2x2 +Bluetooth 4.2 LE WW, No WWAN, Fingerprint Reader, 3 Cell 44 WHr Long Life, 45 Watt Smart nPFC AC Adapter, C5 1.8m Power Cord US, 3/3/0 Warranty US, AMT Enabled, Dual Point US, Country Localization US, eStar Enable IOPT, 3 year Battery Warranty Card, Core i5 vPro G6 Label , HP 3year NBD Onsite NB Service Only",Each,1,1698,882.96,0.48,Laptops,Ultralight Laptop Configuration,Core Ultralight Laptop,6532,B01999H6OA,,6532
NWN,1-13-70-02A,8/5/2015,303,43211500,W8E27UP,HP,W8E27UP,HP Powerbook 820 G3,"Powerbook 820 G3 i7, HP IDS UMA i7-6600U 820 G3 Base NB PC, Microsoft Windows 7 Professional 64 US, No Webcam, 12.5 inch LED HD SVA Anti- Glare (1366x768), 8 GB 2133 DDR4 (1D), 128GB M2 SATA-3 Three Layer Cell
Solid State Drive, No Near Field Communication, Intel 8260 ac 2x2 +Bluetooth
4.2 LE WW
No WWAN, Fingerprint Reader, 3 Cell 44 WHr Long Life, 45 Watt Smart nPFC AC Adapter, C5 1.8m Power Cord US, 3/3/0 Warranty US, AMT Enabled, Dual Point US, Country Localization US, eStar Enable IOPT, 3 year Battery Warranty Card, Core i7 vPro G6 Label, HP 3year NBD Onsite NB Service Only",Each,1,2475,1287,0.48,Laptops,Ultralight Laptop Configuration,Core Ultralight Laptop,6532,B019ELKR1C,,6532
TIG,1-13-70-01B,5/5/2016,2005a,,"983-7873, 986-4872",DELL,"983-7873, 986-4872",Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,39,21.06,0.46,Services,SERVICE OPTION UPGRADES,Monitor Service O/U,6532,N/A,,6532
TIG,1-13-70-01B,5/5/2016,2006a,,983-1324,DELL,983-1324,Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,49,26.46,0.46,Services,SERVICE OPTION UPGRADES,Monitor Service O/U,6532,N/A,,6532
TIG,1-13-70-05,10/24/2016,302b,81110000,810-6398,DELL,810-6398,DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,100,69,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades for 30 inch monitors,6532,N/A,,6532
TIG,1-13-70-05,10/24/2016,303b,81110000,810-6399,DELL,810-6399,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,150,103.5,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades for 30 inch monitors,6532,N/A,,6532
TIG,1-13-70-05,10/24/2016,306,81110000,806-2756,DELL,806-2756,DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,19,13.11,0.31,Services,SERVICE OPTIONS UPGRADES,"P1917s, P2217,
P2417H Service Options Upgrades",6532,N/A,,6532
TIG,1-13-70-05,10/24/2016,307,81110000,806-2757,DELL,806-2757,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,29,20.01,0.31,Services,SERVICE OPTIONS UPGRADES,"P1917s, P2217,
P2417H Service Options Upgrades",6532,N/A,,6532
NWN,1-13-70-02A,8/5/2015,204,43211500,X1D03UP,HP,X1D03UP,HP ProBook 650 G2,"HP ProBook 650G2 i5, Win 7 Pro 64, UMA i5-6300U, No Webcam, 15.6 inch LED HD SVA Anti-Glare flat (1366x768), 4GB (1x4GB) 2133 DDR4, 500GB
7200RPM, DVD+/-RW SuperMulti DL, No Serial Port, No Near Field Communication, Intel 7265 ac 2x2 nvP WW, No Fingerprint Reader, 3 Cell 48 WHr Long Life, 65 Watt Smart nPFC AC Adapter, C5 1.0m Power Cord US, 3/3/0 Warranty US, No vPro AMT Supported, SGX Permanent Disable IOPT, Dual Point Backlit US, Country Localization US, eStar Enable IOPT, 3 year Battery Warranty Card, Core i5 G6 Label",Each,1,1850,962,0.48,Laptops,Power Laptop Configuration,Core Power Laptop,6532,B01CU4C60A,,6532
NWN,1-13-70-02A,8/5/2015,203,43211500,X1W81UP,HP,X1W81UP,Power Laptop 640 G2 i7,"Power Laptop 640 G2 i7, HP IDS UMA i7-6600U fWWAN 640 G2 BNBPC, Win
7 Professional 64 640, No Webcam 640, 14 LED HD SVA AG flat 640, 8GB (2x4GB) 2133 DDR4, 500GB 7200RPM 640, DVD+/-RW SM DL 640, Near
Field Communication 640, Intel 8260 ac 2x2 +BT 4.2 LE WW 640, No WWAN 640, No Fingerprint Reader 640, 3 Cell 48 WHr Long Life 640, 65 Watt Smart nPFC AC Adapter 640, C5 1.0m Power Cord 640, 3/3/0 Warranty 640, AMT Enabled Module 640, TP 640, Country Localization 640, eStar Enable IOPT, 3 year Battery Warranty Card, Intel Core i7 vPro G6 an Label, HP 3y NextBusDayOnsite Notebook Only",Each,1,1715,891.8,0.48,Laptops,Power Laptop Configuration,Core Power Laptop,6532,B01D2CR1W2,,6532
NWN,1-13-70-01A,9/15/2016,1048,43211902,XP688AA,HP,XP688AA,HP DMS-59 to dual DisplayPort Adapter,HP DMS-59 to dual DisplayPort Adapter,each,1,40,16,0.6,Accessories,Options / Upgrades,Options Upgrades,6532,B004HYAXLQ,,6532
NWN,1-13-70-02A,8/5/2015,403,43211500,Y0C86UP,HP,Y0C86UP,Zbook 17 Mobile Workstation,"Zbook 17 Mobile Workstation, HP IDS i7-6700HQ 17 G3 Base NB PC, Windows 10 Pro 64 US, NVIDIA Quadro M1000M 2GB GDDR5 Graphics, No Webcam, 17.3 inch LED HD+ SVA Anti-Glare flat (1600x900), 16GB (2x8GB) 2133MHz DDR4 , 500GB 7200RPM, Intel 8260 ac 2x2 non vPro +Bluetooth 4.2 WW, No WWAN, No Fingerprint Reader, 6 Cell 96 WHr Long Life, 200 Watt Smart PFC Slim AC Adapter, C13 1.8m Power Cord US, 3/3/3 Warranty US, No vPro AMT Supported, 2nd Hard Drive Carrier Cage, SGX Permanent Disable IOPT, Dual Point Backlit US, Country Localization US, 3 year Battery Warranty Card, eStar Enable IOPT, LBL Core i7 G6 Label",Each,1,3727,1938.04,0.48,Laptops,Mobile Workstation Configuration,Core Mobile Workstation Laptop,6532,B01BA5I7PS,,6532
NWN,1-13-70-02A,8/5/2015,401,43211500,X1U91UP,HP,X1U91UP,ZBook15 Studio Mobile Workstation Z15 G3,"ZBook15 Studio Mobile Workstation Z15 G3, HP IDS DSC i7-6700HQ Studio G3 Base NB PC, Windows 10 Pro 64 w/Downgrade Facilitation Win 7 64 US, Win 10 Driver DVD, NVIDIA Quadro M1000M Graphics, No Webcam, 15.6 inch LED FHD UWVA Anti-Glare (1920x1080), 16GB (2x8GB) 2133 DDR4, 256GB
Z Turbo Drive PCIe Solid State Drive, Intel 8260 ac 2x2 non vPro +Bluetooth
4.2 WW, No Fingerprint Reader, 4 Cell 64 WHr Long Life, 150 Watt Smart PFC Slim AC Adapter, C5 1.0m Power Cord US, 3/3/3 Warranty US, NO vPro AMT supported Module, M.2 Carrier Cage, SGX Permanent Disable IOPT, Clickpad Backlit US
Country Localization US, 3 year Battery Warranty Card, eStar Enable IOPT, LBL Core i7 G6 Label",Each,1,2985,1552.2,0.48,Laptops,Mobile Workstation Configuration,Core Mobile Workstation Laptop,6532,B01M0T3Q5O,,6532
NWN,1-13-70-02A,8/5/2015,402,43211500,Y2P60UP,HP,Y2P60UP,ZBook15 Studio Mobile Workstation Z15 G3,"HP IDS i7-6820HQ 15 G3 Base NB PC, Windows 10 Pro 64 w/Downgrade Facilitation Win 7 64 US, Win 10 Driver DVD, NVIDIA Quadro M1000M 2GB GDDR5 Graphics, No Webcam, 15.6 inch LED FHD UWVA Anti-Glare slim (1920x1080), 16GB (2x8GB) 2133 DDR4, 256GB Z Turbo Drive PCIe Solid
State Drive, WLAN I 8260 ac 2x2 +BT 4.2 Combo, No WWAN, No Fingerprint Reader, 9 Cell 90 WHr Long Life, 150 Watt Smart PFC Slim AC Adapter, C5 1.0m Power Cord US, 3/3/3 Warranty US, AMT Enabled, Hard Drive Carrier Cage, Dual Point Backlit US, Country Localization US, 3 year Battery Warranty Card, eStar Enable IOPT, LBL Core i7 vPro G6 Label",each,1,3075,1599,0.48,Laptops,Mobile Workstation Configuration,Core Mobile Workstation Laptop,6532,B01M0T3Q5O,,6532
TIG,1-13-70-01B,5/5/2016,300c,,210-ACQM,DELL,210-ACQM,Dell Precision T5810,"Workstation - Dell Precision T5810 - Four Core E5-1607 v3 (4C, 3.1GHz, 10M, 140W), 16GB DDR4 RDIMM 2133MHz,
Windows 7 Po, SP1, 64-bit, NVIDIA® Quadro® K620 2GB (DP, DL-DVI-I) (1 DP to SL-DVI adapter), 16X DVD+/-RW Drive,
900GB 2.5"" SAS (10,000 RPM), USB Optical Wheel Mouse, USB Keyboard, 3- Year Next Business Day On-Site Warranty",EACH,1,2803.33,1233.47,0.56,Desktop,CONFIGURATION (HARDWARE),Workstation Hardware,6532,N/A,,6532
NWN,1-13-70-02A,8/5/2015,202,43211500,W8E25UP,HP,W8E25UP,Power Laptop 640 G2,"Power Laptop 640 G2, Win 7 Pro 64 US, UMA i5-6200U, No Webcam, 14 inch LED HD SVA Anti-Glare flat (1366x768), 8GB (2x4GB) 2133 DDR4, 500GB
7200RPM, DVD+/-RW SuperMulti DL, Near Field Communication, Intel 8260 ac 2x2 +Bluetooth 4.2 LE WW, No WWAN, No Fingerprint Reader, 3 Cell 48 WHr Long, Life, 65 Watt Smart nPFC AC Adapter, C5 1.0m Power Cord US, 3/3/0 Warranty US, NO vPro AMT supported Feature, SGX Permanent Disable IOPT, Touchpad US, Country Localization US, eStar Enable IOPT, 3 year Battery Warranty Card, Core i5 G6 Label, HP 3 year Next business day Onsite Notebook Only Service",Each,1,1395,725.4,0.48,Laptops,Power Laptop Configuration,Core Power Laptop,6532,N/A,Obsolete,6532
NWN,1-13-70-02A,8/5/2015,205,43211500,X1W80UP,HP,X1W80UP,HP ProBook 650 G2,"HP IDS UMA i7-6600U fWWAN 650 G2 BNBPC, Win 7 Professional 64 650, No Webcam 650, 15.6 LED HD SVA AG flat 650, 8GB (2x4GB) 2133 DDR4, 500GB 7200RPM 650, DVD+/-RW SM DL 650, No Serial Port 650, No Near
Field Communication 650, Intel 8260 ac 2x2 +BT 4.2 LE WW 650, No WWAN 650, Fingerprint Reader 650, 3 Cell 48 WHr Long Life 650, 65 Watt Smart nPFC AC Adapter 650, C5 1.0m Power Cord 650, 3/3/0 Warranty 650, AMT Enabled Module 650, TP 650, Country Localization 650, eStar Enable IOPT, 3 year Battery Warranty Card, Intel Core i7 vPro G6 an Label, HP 3y NextBusDayOnsite Notebook Only",Each,1,2250,1170,0.48,Laptops,Power Laptop Configuration,Core Power Laptop,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,302,43211500,W8E26UP,HP,W8E26UP,HP Powerbook 820 G3,"Powerbook 820 G3 I5,  UMA i5-6300U, Win 7 Pro 64 US, No Webcam, 12.5 inch LED HD SVA Anti-Glare (1366x768), 4GB (1x4GB) 2133 DDR4, 128GB
M2 SATA-3 Three Layer Cell Solid State Drive, No Near Field Communication, Intel 8260 ac 2x2 +Bluetooth 4.2 LE WW, No WWAN, Fingerprint Reader, 3 Cell 44 WHr Long Life, 45 Watt Smart nPFC AC Adapter, C5 1.8m Power Cord US, 3/3/0 Warranty US, AMT Enabled, Dual Point US, Country Localization US, eStar Enable IOPT, 3 year Battery Warranty Card, Core i5 vPro G6 Label , HP 3year NBD Onsite NB Service Only",Each,1,1698,882.96,0.48,Laptops,Ultralight Laptop Configuration,Core Ultralight Laptop,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1085,43211500,L3M18AV,HP,L3M18AV,16 GB 2133 DDR4 (2D),16 GB 2133 DDR4 (2D),Each,1,515,334.75,0.35,Components,Options / Upgrades,Options/Upgrade Ultralight Laptop 820,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1086,43211500,L3L49AV,HP,L3L49AV,180 GB M2 SATA-3 SED OPAL2 MLC SSD,180 GB M2 SATA-3 SED OPAL2 MLC SSD,Each,1,250,162.5,0.35,Components,Options / Upgrades,Options/Upgrade Ultralight Laptop 820,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1087,43211500,M7S15AV,HP,M7S15AV,240 GB M2 SATA-3 MLC SSD,240 GB M2 SATA-3 MLC SSD,Each,1,485,315.25,0.35,Components,Options / Upgrades,Options/Upgrade Ultralight Laptop 820,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1094,43211500,D9Y32AA#ABA,HP,D9Y32AA#ABA,HP UltraSlim Docking Station,HP UltraSlim Docking Station,Each,1,220,143,0.35,Accessories,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 640",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1096,43211500,L8Z39AV,HP,L8Z39AV,180 GB M2 SATA-3 SED OPAL2 MLC SSD,180 GB M2 SATA-3 SED OPAL2 MLC SSD,Each,1,214,139.1,0.35,Components,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 640",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1098,43211500,T5D77AV,HP,T5D77AV,240 GB M2 SATA-3 MLC SSD,240 GB M2 SATA-3 MLC SSD,Each,1,341,221.65,0.35,Components,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 640",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1101,43211500,M3X50AV,HP,M3X50AV,16 GB 2133 DDR4 (2D),16 GB 2133 DDR4 (2D),Each,1,287,186.55,0.35,Components,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 650",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1103,43211500,L8X77AV,HP,L8X77AV,Integrated HD Webcam,Integrated HD Webcam,Each,1,10,6.5,0.35,Accessories,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 650",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1107,43211500,L9Q53AV,HP,L9Q53AV,Blu-ray ROM DVD+/-RW SuperMulti DL Drive,Blu-ray ROM DVD+/-RW SuperMulti DL Drive,Each,1,119,77.35,0.35,Components,Options / Upgrades,"Options/Upgrade Standard, Power Laptops 650",6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1110,43211500,M6V92AV,HP,M6V92AV,15.6 inch LED FHD UWVA Anti-Glare enabled for Webcam (1920x1080),15.6 inch LED FHD UWVA Anti-Glare enabled for Webcam (1920x1080),Each,1,320,208,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Studio,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1115,43211500,M6V97AV,HP,M6V97AV,WEBCAM Integrated 720p HD,WEBCAM Integrated 720p HD,Each,1,34,22.1,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Studio,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1118,43211500,M9R78AV,HP,M9R78AV,15.6 inch LED FHD UWVA Anti-Glare enabled for Webcam slim (1920x1080),15.6 inch LED FHD UWVA Anti-Glare enabled for Webcam slim (1920x1080),Each,1,210,136.5,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1119,43211500,M9R72AV,HP,M9R72AV,NVIDIA Quadro M2000M Graphics,NVIDIA Quadro M2000M Graphics,Each,1,378,245.7,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1120,43211500,M9R91AV,HP,M9R91AV,32GB (2x16GB) 2133MHz DDR4,32GB (2x16GB) 2133MHz DDR4,Each,1,504,327.6,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1121,43211500,M9R93AV,HP,M9R93AV,64GB (4x16GB) 2133MHz DDR4,64GB (4x16GB) 2133MHz DDR4,Each,1,1008,655.2,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1122,43211500,T9T62AV,HP,T9T62AV,512GB SATA-3 Self Encrypted OPAL2 MLC Solid State Drive,512GB SATA-3 Self Encrypted OPAL2 MLC Solid State Drive,Each,1,419,272.35,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1124,43211500,P5Q58AA,HP,P5Q58AA#ABA,HP ZBook 150W TB3 Dock,HP ZBook 150W TB3 Dock,Each,1,314,204.1,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1125,43211500,P5Q61AA#ABA,HP,P5Q61AA#ABA,HP ZBook 200W TB3 Dock,HP ZBook 200W TB3 Dock,Each,1,335,217.75,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 15,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1126,43211500,M9M10AV,HP,M9M10AV,WEBCAM Integrated 720p HD 17,WEBCAM Integrated 720p HD 17,Each,1,21,13.65,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1127,43211500,M9M07AV,HP,M9M07AV,17.3 LED HD+ SVA AG f/CAM flat 17,17.3 LED HD+ SVA AG f/CAM flat 17,Each,1,158,102.7,0.35,Accessories,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1128,43211500,M9M16AV,HP,M9M16AV,16GB (2x8GB) 2133 DDR4,16GB (2x8GB) 2133 DDR4,Each,1,231,150.15,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1130,43211500,M9M28AV,HP,M9M28AV,256GB SATA-3 Self Encrypted OPAL2 Solid State Drive,256GB SATA-3 Self Encrypted OPAL2 Solid State Drive,Each,1,262,170.3,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1133,43211500,M9M18AV,HP,M9M18AV,32GB (2x16GB) 2133MHz DDR4,32GB (2x16GB) 2133MHz DDR4,Each,1,504,327.6,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-02A,8/5/2015,1134,43211500,M9M20AV,HP,M9M20AV,64GB (4x16GB) 2133MHz DDR4,64GB (4x16GB) 2133MHz DDR4,Each,1,1008,655.2,0.35,Components,Options / Upgrades,Options/Upgrade Mobile Workstation Laptop 17,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1010-A,43211902,N8G29AV,HP,N8G29AV,Intel Core i5-6600 3.3G 6M 2133 4C CPU,Intel Core i5-6600 3.3G 6M 2133 4C CPU,each,1,835,334,0.6,Components,Options / Upgrades,600 Desktop Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1012-A,43211902,L1P96AV,HP,L1P96AV,AMD Radeon R9 350 2GB DH PCIe x16 GFX,AMD Radeon R9 350 2GB DH PCIe x16 GFX,each,1,220,88,0.6,Components,Options / Upgrades,600 Desktop Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1014-A,43211902,L2B27AV,HP,L2B27AV,Slim Desktop DVD-ROM ODD,Slim Desktop DVD-ROM ODD,each,1,75,30,0.6,Components,Options / Upgrades,600 Desktop Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1034-A,43211902,N8G54AV,HP,N8G54AV,Intel 8260 802.11ac M.2 BT VPro,Intel 8260 802.11ac M.2 BT VPro,each,1,75,30,0.6,Components,Options / Upgrades,800 Mini Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1037-A,43211902,N8G41AV,HP,N8G41AV,180GB SATA 2.5 Non-SED SSD,180GB SATA 2.5 Non-SED SSD,each,1,350,140,0.6,Components,Options / Upgrades,800 Mini Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1060,43211902,J6F20AV,HP,J6F20AV,Intel Xeon E5-1620v3 3.50GHz 10MB 2133 4C CPU,Intel Xeon E5-1620v3 3.50GHz 10MB 2133 4C CPU,each,1,970,388,0.6,Components,Options / Upgrades,Z640 Options Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1063,43211902,J6F17AV,HP,J6F17AV,Intel Xeon E5-1660v3 3.00GHz 20MB 2133 8C CPU,Intel Xeon E5-1660v3 3.00GHz 20MB 2133 8C CPU,each,1,3395,1358,0.6,Components,Options / Upgrades,Z640 Options Upgrades,6532,,Duplicate,6532
NWN,1-13-70-01A,9/15/2016,1073,43211902,N2Q44AV,HP,N2Q44AV,Intel Core i7-6700 3.4G 8M 2133 4C CPU,Intel Core i7-6700 3.4G 8M 2133 4C CPU,each,1,649,259.6,0.6,Components,Options / Upgrades,AiO 800 Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1020c,,490-BCPG,DELL,490-BCPG,AMD Radeon™ R5 340X (2GB DP/DVI-I),AMD Radeon™ R5 340X (2GB DP/DVI-I),EACH,1,110,74.8,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1022c,,400-AIOY,DELL,400-AIOY,3.5 inch 1TB 7200rpm Hard Disk Drive,3.5 inch 1TB 7200rpm Hard Disk Drive,EACH,1,130,88.4,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1026d,,"470-ABLQ, 555- BCMT",DELL,"470-ABLQ, 555- BCMT",Intel® Dual Band Wireless 8260 (802.11ac) + Bluetooth,Intel® Dual Band Wireless 8260 (802.11ac) + Bluetooth,EACH,1,53,36.04,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
